,Heart Rate,Time
5961,129,12:36:42
5962,123,12:36:47
5963,120,12:36:52
5964,121,12:37:02
5965,119,12:37:07
5966,113,12:37:12
5967,111,12:37:17
5968,109,12:37:22
5969,111,12:37:27
5970,112,12:37:32
5971,109,12:37:37
5972,108,12:37:42
5973,109,12:37:52
5974,112,12:37:57
5975,114,12:38:02
5976,115,12:38:07
5977,116,12:38:12
5978,115,12:38:17
5979,114,12:38:22
5980,109,12:38:28
5981,106,12:38:33
5982,101,12:38:38
5983,96,12:38:43
5984,95,12:38:48
5985,94,12:38:53
5986,95,12:38:58
5987,92,12:39:03
5988,88,12:39:08
5989,85,12:39:13
5990,82,12:39:18
5991,83,12:39:23
5992,84,12:39:28
5993,80,12:39:38
5994,80,12:39:43
5995,80,12:39:53
5996,81,12:39:58
5997,80,12:40:08
5998,82,12:40:13
5999,84,12:40:18
6000,87,12:40:28
6001,84,12:40:33
6002,85,12:40:43
6003,83,12:40:48
6004,84,12:40:53
6005,87,12:40:58
6006,86,12:41:13
6007,86,12:41:15
6008,90,12:41:20
6009,90,12:41:25
6010,92,12:41:30
6011,95,12:41:35
6012,94,12:41:40
6013,95,12:41:45
6014,99,12:41:50
6015,100,12:41:55
6016,101,12:42:10
6017,102,12:42:15
6018,104,12:42:20
6019,106,12:42:25
6020,107,12:42:40
6021,104,12:42:45
6022,100,12:42:50
6023,99,12:42:55
6024,98,12:43:05
6025,96,12:43:10
6026,95,12:43:15
6027,94,12:43:20
6028,94,12:43:35
6029,94,12:43:50
6030,94,12:44:05
6031,95,12:44:15
6032,96,12:44:20
6033,95,12:44:25
6034,95,12:44:31
6035,99,12:44:36
6036,100,12:44:41
6037,98,12:44:46
6038,94,12:44:51
6039,93,12:44:56
6040,95,12:45:01
6041,96,12:45:06
6042,93,12:45:11
6043,90,12:45:16
6044,91,12:45:21
6045,89,12:45:26
6046,90,12:45:31
6047,92,12:45:36
6048,90,12:45:41
6049,91,12:45:46
6050,92,12:45:51
6051,90,12:45:56
6052,92,12:46:01
6053,90,12:46:06
6054,87,12:46:21
6055,81,12:46:26
6056,85,12:46:31
6057,84,12:46:41
6058,85,12:46:46
6059,87,12:46:51
6060,88,12:46:56
6061,92,12:47:03
6062,91,12:47:08
6063,92,12:47:13
6064,91,12:47:18
6065,95,12:47:23
6066,101,12:47:28
6067,103,12:47:33
6068,99,12:47:43
6069,94,12:47:48
6070,92,12:47:53
6071,95,12:47:58
6072,96,12:48:03
6073,92,12:48:08
6074,89,12:48:13
6075,88,12:48:18
6076,85,12:48:23
6077,83,12:48:28
6078,86,12:48:33
6079,87,12:48:38
6080,90,12:48:43
6081,91,12:48:48
6082,87,12:48:53
6083,85,12:48:58
6084,87,12:49:03
6085,90,12:49:08
6086,92,12:49:23
6087,165,12:49:29
6088,171,12:49:34
6089,170,12:49:39
6090,165,12:49:44
6091,164,12:49:49
6092,162,12:49:54
6093,155,12:49:59
6094,154,12:50:04
6095,147,12:50:09
6096,141,12:50:14
6097,139,12:50:29
6098,138,12:50:34
6099,133,12:50:49
6100,128,12:50:54
6101,129,12:50:59
6102,132,12:51:04
6103,131,12:51:09
6104,128,12:51:14
6105,124,12:51:19
6106,122,12:51:24
6107,123,12:51:34
6108,122,12:51:39
6109,122,12:51:54
6110,122,12:52:09
6111,122,12:52:24
6112,119,12:52:29
6113,118,12:52:34
6114,122,12:52:41
6115,123,12:52:46
6116,126,12:52:56
6117,127,12:53:01
6118,128,12:53:06
6119,125,12:53:11
6120,122,12:53:16
6121,123,12:53:21
6122,120,12:53:26
6123,118,12:53:31
6124,116,12:53:36
6125,114,12:53:41
6126,120,12:53:46
6127,123,12:53:51
6128,122,12:53:56
6129,127,12:54:01
6130,130,12:54:06
6131,130,12:54:21
6132,128,12:54:36
6133,122,12:54:41
6134,122,12:54:56
6135,119,12:55:01
6136,117,12:55:06
6137,116,12:55:11
6138,115,12:55:16
6139,114,12:55:26
6140,113,12:55:31
6141,117,12:55:37
6142,118,12:55:42
6143,119,12:55:47
6144,118,12:55:57
6145,117,12:56:07
6146,116,12:56:12
6147,114,12:56:17
6148,112,12:56:27
6149,113,12:56:32
6150,112,12:56:42
6151,112,12:56:57
6152,113,12:57:12
6153,113,12:57:27
6154,113,12:57:32
6155,114,12:57:37
6156,114,12:57:42
6157,114,12:57:57
6158,112,12:58:07
6159,111,12:58:22
6160,110,12:58:27
6161,107,12:58:32
6162,103,12:58:37
6163,100,12:58:42
6164,95,12:58:47
6165,99,12:58:52
6166,101,12:58:57
6167,99,12:59:02
6168,106,12:59:09
6169,132,12:59:14
6170,135,12:59:19
6171,136,12:59:29
6172,136,12:59:44
6173,135,12:59:49
6174,134,12:59:54
6175,133,12:59:59
6176,131,13:00:14
6177,130,13:00:24
6178,131,13:00:29
6179,130,13:00:34
6180,129,13:00:49
6181,130,13:00:54
6182,131,13:00:59
6183,130,13:01:09
6184,128,13:01:14
6185,128,13:01:19
6186,126,13:01:24
6187,124,13:01:29
6188,122,13:01:34
6189,119,13:01:39
6190,117,13:01:49
6191,118,13:01:54
6192,110,13:02:01
6193,105,13:02:06
6194,106,13:02:11
6195,105,13:02:16
6196,101,13:02:21
6197,100,13:02:26
6198,95,13:02:31
6199,94,13:02:36
6200,93,13:02:41
6201,94,13:02:46
6202,96,13:02:56
6203,100,13:03:01
6204,104,13:03:06
6205,109,13:03:11
6206,112,13:03:16
6207,111,13:03:21
6208,112,13:03:26
6209,113,13:03:31
6210,112,13:03:36
6211,113,13:03:41
6212,111,13:03:46
6213,102,13:03:51
6214,102,13:03:56
6215,106,13:04:01
6216,109,13:04:16
6217,105,13:04:21
6218,106,13:04:27
6219,109,13:04:32
6220,111,13:04:37
6221,115,13:04:42
6222,119,13:04:47
6223,122,13:04:52
6224,120,13:04:57
6225,119,13:05:07
6226,118,13:05:22
6227,119,13:05:27
6228,117,13:05:42
6229,115,13:05:57
6230,110,13:06:02
6231,113,13:06:07
6232,112,13:06:12
6233,116,13:06:17
6234,117,13:06:22
6235,119,13:06:27
6236,125,13:06:37
6237,129,13:06:42
6238,133,13:06:52
6239,135,13:07:02
6240,139,13:07:07
6241,141,13:07:12
6242,143,13:07:17
6243,145,13:07:22
6244,143,13:07:27
6245,140,13:07:34
6246,139,13:07:39
6247,134,13:07:44
6248,130,13:07:49
6249,132,13:07:59
6250,129,13:08:04
6251,126,13:08:19
6252,126,13:08:24
6253,124,13:08:29
6254,121,13:08:34
6255,116,13:08:39
6256,110,13:08:49
6257,108,13:08:54
6258,107,13:08:59
6259,110,13:09:14
6260,114,13:09:19
6261,111,13:09:24
6262,103,13:09:29
6263,99,13:09:34
6264,101,13:09:39
6265,103,13:09:44
6266,101,13:09:54
6267,106,13:10:04
6268,113,13:10:09
6269,112,13:10:24
6270,115,13:10:29
6271,121,13:10:39
6272,121,13:10:46
6273,123,13:10:51
6274,124,13:10:56
6275,124,13:11:01
6276,123,13:11:06
6277,120,13:11:11
6278,120,13:11:21
6279,122,13:11:26
6280,123,13:11:36
6281,124,13:11:41
6282,123,13:11:46
6283,123,13:12:01
6284,122,13:12:16
6285,121,13:12:21
6286,121,13:12:26
6287,121,13:12:41
6288,120,13:12:51
6289,121,13:13:01
6290,120,13:13:06
6291,122,13:13:11
6292,125,13:13:16
6293,125,13:13:21
6294,121,13:13:31
6295,118,13:13:36
6296,114,13:13:41
6297,109,13:13:46
6298,106,13:13:51
6299,106,13:13:57
6300,110,13:14:02
6301,114,13:14:07
6302,113,13:14:12
6303,110,13:14:17
6304,112,13:14:22
6305,115,13:14:27
6306,113,13:14:37
6307,109,13:14:42
6308,104,13:14:47
6309,105,13:15:02
6310,114,13:15:07
6311,120,13:15:12
6312,125,13:15:17
6313,127,13:15:22
6314,122,13:15:27
6315,118,13:15:32
6316,117,13:15:42
6317,119,13:15:47
6318,118,13:15:52
6319,114,13:16:02
6320,112,13:16:07
6321,110,13:16:17
6322,111,13:16:22
6323,110,13:16:27
6324,110,13:16:42
6325,110,13:16:44
6326,111,13:16:49
6327,115,13:16:54
6328,118,13:16:59
6329,122,13:17:04
6330,119,13:17:09
6331,115,13:17:14
6332,116,13:17:24
6333,114,13:17:34
6334,111,13:17:39
6335,112,13:17:44
6336,115,13:17:49
6337,117,13:17:54
6338,119,13:17:59
6339,120,13:18:04
6340,117,13:18:09
6341,117,13:18:14
6342,116,13:18:19
6343,117,13:18:24
6344,118,13:18:29
6345,117,13:18:34
6346,119,13:18:39
6347,124,13:18:44
6348,129,13:18:49
6349,134,13:18:54
6350,131,13:18:59
6351,127,13:19:04
6352,130,13:19:10
6353,129,13:19:15
6354,126,13:19:20
6355,166,13:19:25
6356,165,13:19:30
6357,163,13:19:35
6358,159,13:19:40
6359,153,13:19:45
6360,149,13:19:50
6361,143,13:19:55
6362,139,13:20:00
6363,130,13:20:05
6364,129,13:20:10
6365,129,13:20:25
6366,128,13:20:30
6367,122,13:20:45
6368,122,13:21:00
6369,120,13:21:05
6370,115,13:21:10
6371,111,13:21:15
6372,110,13:21:20
6373,105,13:21:26
6374,105,13:21:41
6375,106,13:21:51
6376,106,13:22:06
6377,100,13:22:11
6378,96,13:22:16
6379,92,13:22:21
6380,104,13:22:36
6381,103,13:22:51
6382,101,13:23:06
6383,102,13:23:11
6384,100,13:23:16
6385,96,13:23:21
6386,95,13:23:36
6387,91,13:23:41
6388,91,13:23:56
6389,88,13:24:01
6390,93,13:24:06
6391,95,13:24:11
6392,96,13:24:21
6393,101,13:24:26
6394,101,13:24:36
6395,101,13:24:51
6396,99,13:25:01
6397,94,13:25:06
6398,93,13:25:11
6399,94,13:25:19
6400,98,13:25:24
6401,98,13:25:29
6402,99,13:25:34
6403,100,13:25:39
6404,100,13:25:44
6405,98,13:25:54
6406,96,13:25:59
6407,95,13:26:04
6408,94,13:26:14
6409,94,13:26:29
6410,94,13:26:44
6411,97,13:26:49
6412,98,13:26:54
6413,94,13:26:59
6414,96,13:27:04
6415,97,13:27:09
6416,100,13:27:14
6417,102,13:27:19
6418,105,13:27:24
6419,112,13:27:29
6420,115,13:27:44
6421,113,13:27:49
6422,112,13:27:54
6423,111,13:28:04
6424,113,13:28:14
6425,117,13:28:19
6426,118,13:28:25
6427,117,13:28:30
6428,116,13:28:35
6429,117,13:28:40
6430,116,13:28:45
6431,115,13:28:50
6432,114,13:28:55
6433,113,13:29:00
6434,112,13:29:05
6435,110,13:29:10
6436,108,13:29:20
6437,107,13:29:25
6438,108,13:29:30
6439,101,13:29:35
6440,100,13:29:40
6441,103,13:29:45
6442,104,13:29:50
6443,105,13:29:55
6444,106,13:30:00
6445,103,13:30:15
6446,104,13:30:20
6447,107,13:30:25
6448,103,13:30:30
6449,104,13:30:35
6450,105,13:30:40
6451,104,13:30:45
6452,106,13:30:50
6453,111,13:30:57
6454,110,13:31:07
6455,107,13:31:12
6456,110,13:31:17
6457,111,13:31:22
6458,135,13:31:27
6459,135,13:31:42
6460,133,13:31:47
6461,132,13:31:52
6462,130,13:32:02
6463,129,13:32:07
6464,128,13:32:12
6465,127,13:32:17
6466,127,13:32:22
6467,123,13:32:27
6468,121,13:32:32
6469,120,13:32:37
6470,121,13:32:42
6471,122,13:32:47
6472,121,13:33:02
6473,120,13:33:12
6474,114,13:33:17
6475,111,13:33:22
6476,112,13:33:37
6477,112,13:33:38
6478,118,13:33:43
6479,121,13:33:48
6480,124,13:33:53
6481,134,13:34:03
6482,140,13:34:08
6483,138,13:34:13
6484,135,13:34:23
6485,133,13:34:28
6486,127,13:34:33
6487,124,13:34:38
6488,122,13:34:43
6489,121,13:34:48
6490,119,13:34:53
6491,119,13:34:58
6492,116,13:35:03
6493,115,13:35:08
6494,118,13:35:13
6495,114,13:35:18
6496,111,13:35:28
6497,112,13:35:33
6498,111,13:35:48
6499,115,13:35:53
6500,120,13:35:58
6501,124,13:36:03
6502,128,13:36:08
6503,131,13:36:14
6504,130,13:36:19
6505,126,13:36:24
6506,125,13:36:29
6507,120,13:36:34
6508,119,13:36:39
6509,121,13:36:44
6510,122,13:36:49
6511,132,13:36:54
6512,135,13:36:59
6513,134,13:37:09
6514,133,13:37:14
6515,128,13:37:19
6516,128,13:37:24
6517,126,13:37:34
6518,115,13:37:44
6519,114,13:37:49
6520,113,13:37:59
6521,113,13:38:14
6522,113,13:38:19
6523,111,13:38:24
6524,109,13:38:29
6525,109,13:38:44
6526,109,13:38:59
6527,108,13:39:04
6528,109,13:39:11
6529,108,13:39:16
6530,112,13:39:26
6531,113,13:39:31
6532,114,13:39:36
6533,115,13:39:41
6534,117,13:39:46
6535,114,13:39:51
6536,111,13:39:56
6537,110,13:40:11
6538,113,13:40:21
6539,115,13:40:26
6540,113,13:40:31
6541,110,13:40:36
6542,113,13:40:41
6543,115,13:40:46
6544,115,13:41:01
6545,116,13:41:11
6546,115,13:41:16
6547,114,13:41:21
6548,118,13:41:26
6549,117,13:41:31
6550,119,13:41:36
6551,121,13:41:46
6552,124,13:41:51
6553,122,13:41:56
6554,121,13:42:01
6555,119,13:42:08
6556,121,13:42:13
6557,120,13:42:18
6558,119,13:42:23
6559,118,13:42:28
6560,113,13:42:33
6561,112,13:42:38
6562,110,13:42:43
6563,109,13:42:48
6564,107,13:42:53
6565,106,13:42:58
6566,105,13:43:03
6567,104,13:43:08
6568,103,13:43:23
6569,101,13:43:28
6570,105,13:43:38
6571,104,13:43:43
6572,103,13:43:48
6573,98,13:43:53
6574,101,13:43:58
6575,103,13:44:03
6576,104,13:44:08
6577,107,13:44:13
6578,109,13:44:18
6579,112,13:44:23
6580,110,13:44:38
6581,108,13:44:48
6582,128,13:44:54
6583,133,13:44:59
6584,123,13:45:04
6585,115,13:45:09
6586,113,13:45:14
6587,111,13:45:24
6588,110,13:45:29
6589,109,13:45:34
6590,108,13:45:39
6591,104,13:45:44
6592,105,13:45:49
6593,105,13:45:54
6594,103,13:46:04
6595,99,13:46:19
6596,98,13:46:24
6597,99,13:46:34
6598,96,13:46:44
6599,97,13:46:49
6600,96,13:46:59
6601,95,13:47:04
6602,94,13:47:09
6603,95,13:47:14
6604,98,13:47:19
6605,98,13:47:24
6606,99,13:47:29
6607,98,13:47:44
6608,98,13:47:46
6609,97,13:47:51
6610,99,13:47:56
6611,98,13:48:01
6612,97,13:48:06
6613,96,13:48:16
6614,98,13:48:31
6615,100,13:48:41
6616,102,13:48:46
6617,101,13:48:51
6618,100,13:49:01
6619,102,13:49:06
6620,100,13:49:11
6621,102,13:49:16
6622,101,13:49:21
6623,104,13:49:26
6624,103,13:49:31
6625,107,13:49:36
6626,114,13:49:46
6627,115,13:49:51
6628,115,13:50:06
6629,117,13:50:11
6630,118,13:50:16
6631,121,13:50:21
6632,124,13:50:26
6633,122,13:50:31
6634,127,13:50:36
6635,128,13:50:42
6636,122,13:50:47
6637,119,13:50:52
6638,117,13:50:57
6639,123,13:51:07
6640,127,13:51:12
6641,129,13:51:17
6642,127,13:51:22
6643,127,13:51:27
6644,127,13:51:37
6645,126,13:51:42
6646,124,13:51:52
6647,125,13:52:02
6648,126,13:52:07
6649,128,13:52:12
6650,126,13:52:17
6651,123,13:52:22
6652,120,13:52:27
6653,117,13:52:32
6654,119,13:52:37
6655,122,13:52:42
6656,120,13:52:47
6657,124,13:52:52
6658,123,13:52:57
6659,122,13:53:02
6660,120,13:53:07
6661,125,13:53:17
6662,128,13:53:24
6663,130,13:53:29
6664,129,13:53:34
6665,126,13:53:39
6666,124,13:53:49
6667,123,13:53:54
6668,119,13:53:59
6669,118,13:54:04
6670,118,13:54:09
6671,121,13:54:14
6672,122,13:54:19
6673,121,13:54:24
6674,118,13:54:29
6675,117,13:54:34
6676,116,13:54:39
6677,119,13:54:49
6678,120,13:54:54
6679,122,13:54:59
6680,120,13:55:04
6681,121,13:55:09
6682,118,13:55:14
6683,115,13:55:19
6684,113,13:55:24
6685,108,13:55:29
6686,104,13:55:39
6687,101,13:55:44
6688,99,13:55:54
6689,97,13:56:00
6690,96,13:56:05
6691,94,13:56:15
6692,95,13:56:20
6693,93,13:56:25
6694,95,13:56:30
6695,99,13:56:35
6696,96,13:56:40
6697,96,13:56:45
6698,97,13:56:50
6699,94,13:56:55
6700,91,13:57:00
6701,90,13:57:05
6702,91,13:57:10
6703,92,13:57:15
6704,94,13:57:30
6705,96,13:57:35
6706,95,13:57:40
6707,96,13:57:45
6708,98,13:57:50
6709,102,13:57:55
6710,104,13:58:00
6711,107,13:58:05
6712,110,13:58:10
6713,113,13:58:15
6714,112,13:58:20
6715,117,13:58:25
6716,113,13:58:31
6717,112,13:58:36
6718,112,13:58:41
6719,112,13:58:51
6720,115,13:58:56
6721,118,13:59:01
6722,120,13:59:11
6723,121,13:59:16
6724,126,13:59:21
6725,129,13:59:26
6726,125,13:59:36
6727,120,13:59:41
6728,118,13:59:46
6729,116,13:59:51
6730,112,13:59:56
6731,108,14:00:01
6732,110,14:00:06
6733,112,14:00:16
6734,109,14:00:21
6735,108,14:00:26
6736,111,14:00:31
6737,108,14:00:36
6738,106,14:00:41
6739,103,14:00:46
6740,104,14:00:51
6741,102,14:00:56
6742,104,14:01:01
6743,107,14:01:08
6744,110,14:01:13
6745,111,14:01:18
6746,109,14:01:28
6747,110,14:01:38
6748,114,14:01:43
6749,115,14:01:48
6750,116,14:02:03
6751,113,14:02:08
6752,114,14:02:13
6753,117,14:02:23
6754,122,14:02:28
6755,121,14:02:33
6756,116,14:02:38
6757,112,14:02:48
6758,114,14:02:53
6759,110,14:02:58
6760,108,14:03:03
6761,111,14:03:08
6762,110,14:03:13
6763,109,14:03:18
6764,112,14:03:23
6765,110,14:03:28
6766,111,14:03:33
6767,113,14:03:38
6768,116,14:03:43
6769,113,14:03:53
6770,109,14:03:59
6771,111,14:04:04
6772,110,14:04:09
6773,108,14:04:14
6774,109,14:04:19
6775,113,14:04:24
6776,117,14:04:29
6777,120,14:04:34
6778,119,14:04:39
6779,121,14:04:44
6780,118,14:04:49
6781,114,14:04:54
6782,113,14:04:59
6783,114,14:05:04
6784,109,14:05:09
6785,104,14:05:14
6786,101,14:05:19
6787,100,14:05:24
6788,95,14:05:29
6789,91,14:05:34
6790,92,14:05:39
6791,95,14:05:44
6792,98,14:05:49
6793,100,14:05:54
6794,103,14:05:59
6795,102,14:06:04
6796,104,14:06:14
6797,104,14:06:21
6798,107,14:06:31
6799,111,14:06:41
6800,114,14:06:46
6801,112,14:06:51
6802,115,14:06:56
6803,113,14:07:11
6804,115,14:07:16
6805,118,14:07:21
6806,120,14:07:26
6807,119,14:07:31
6808,118,14:07:36
6809,115,14:07:41
6810,114,14:07:46
6811,118,14:07:56
6812,120,14:08:01
6813,117,14:08:06
6814,113,14:08:11
6815,115,14:08:16
6816,113,14:08:21
6817,110,14:08:31
6818,106,14:08:36
6819,99,14:08:41
6820,100,14:08:46
6821,99,14:08:51
6822,103,14:08:56
6823,109,14:09:01
6824,105,14:09:07
6825,111,14:09:17
6826,113,14:09:22
6827,111,14:09:27
6828,116,14:09:32
6829,123,14:09:37
6830,124,14:09:42
6831,122,14:09:47
6832,116,14:09:52
6833,115,14:09:57
6834,117,14:10:02
6835,113,14:10:07
6836,110,14:10:12
6837,104,14:10:17
6838,98,14:10:22
6839,93,14:10:27
6840,96,14:10:32
6841,97,14:10:37
6842,95,14:10:42
6843,97,14:10:47
6844,102,14:10:57
6845,108,14:11:02
6846,113,14:11:07
6847,119,14:11:12
6848,124,14:11:17
6849,130,14:11:22
6850,129,14:11:27
6851,124,14:11:33
6852,122,14:11:38
6853,125,14:11:43
6854,122,14:11:48
6855,119,14:11:53
6856,121,14:11:58
6857,126,14:12:03
6858,127,14:12:08
6859,132,14:12:13
6860,130,14:12:18
6861,128,14:12:23
6862,122,14:12:28
6863,117,14:12:33
6864,121,14:12:38
6865,125,14:12:43
6866,131,14:12:48
6867,137,14:12:53
6868,136,14:13:03
6869,135,14:13:08
6870,133,14:13:13
6871,135,14:13:18
6872,130,14:13:23
6873,128,14:13:28
6874,131,14:13:33
6875,132,14:13:38
6876,128,14:13:43
6877,133,14:13:53
6878,130,14:14:00
6879,128,14:14:05
6880,123,14:14:10
6881,119,14:14:15
6882,117,14:14:20
6883,122,14:14:25
6884,124,14:14:30
6885,123,14:14:35
6886,118,14:14:40
6887,117,14:14:45
6888,121,14:14:50
6889,122,14:14:55
6890,120,14:15:00
6891,123,14:15:05
6892,120,14:15:10
6893,121,14:15:15
6894,119,14:15:20
6895,120,14:15:30
6896,124,14:15:40
6897,125,14:15:45
6898,127,14:15:50
6899,129,14:15:55
6900,128,14:16:05
6901,130,14:16:15
6902,126,14:16:25
6903,130,14:16:30
6904,133,14:16:35
6905,135,14:16:41
6906,134,14:16:46
6907,139,14:16:51
6908,141,14:16:56
6909,144,14:17:01
6910,146,14:17:06
6911,143,14:17:11
6912,142,14:17:16
6913,142,14:17:21
6914,142,14:17:26
6915,144,14:17:31
6916,146,14:17:36
6917,146,14:17:41
6918,145,14:17:46
6919,142,14:17:51
6920,139,14:18:01
6921,136,14:18:06
6922,136,14:18:11
6923,133,14:18:16
6924,128,14:18:21
6925,127,14:18:31
6926,130,14:18:36
6927,133,14:18:41
6928,129,14:18:46
6929,125,14:18:51
6930,123,14:18:56
6931,121,14:19:01
6932,119,14:19:07
6933,117,14:19:12
6934,113,14:19:17
6935,108,14:19:22
6936,106,14:19:32
6937,107,14:19:37
6938,103,14:19:42
6939,104,14:19:47
6940,106,14:19:52
6941,109,14:19:57
6942,108,14:20:02
6943,105,14:20:17
6944,103,14:20:22
6945,102,14:20:32
6946,99,14:20:37
6947,99,14:20:52
6948,97,14:20:57
6949,97,14:21:02
6950,97,14:21:07
6951,97,14:21:12
6952,96,14:21:17
6953,93,14:21:22
6954,90,14:21:27
6955,90,14:21:42
6956,89,14:21:47
6957,88,14:21:52
6958,85,14:22:02
6959,85,14:22:09
6960,86,14:22:14
6961,85,14:22:29
6962,84,14:22:34
6963,84,14:22:49
6964,84,14:23:04
6965,85,14:23:09
6966,84,14:23:14
6967,84,14:23:29
6968,84,14:23:44
6969,83,14:23:49
6970,83,14:24:04
6971,82,14:24:14
6972,83,14:24:24
6973,83,14:24:39
6974,84,14:24:44
6975,86,14:24:49
6976,84,14:24:54
6977,83,14:24:59
6978,82,14:25:04
6979,80,14:25:09
6980,80,14:25:24
6981,80,14:25:34
6982,80,14:25:49
6983,79,14:25:59
6984,73,14:26:04
6985,73,14:26:19
6986,73,14:26:21
6987,73,14:26:36
6988,71,14:26:46
6989,72,14:26:51
6990,71,14:27:01
6991,71,14:27:16
6992,71,14:27:31
6993,69,14:27:46
6994,68,14:27:51
6995,68,14:28:06
6996,68,14:28:21
6997,68,14:28:36
6998,68,14:28:46
6999,68,14:29:01
7000,68,14:29:16
7001,68,14:29:31
7002,68,14:29:46
7003,71,14:29:51
7004,70,14:29:56
7005,71,14:30:01
7006,74,14:30:16
7007,76,14:30:21
7008,78,14:30:31
7009,78,14:30:36
7010,81,14:30:41
7011,84,14:30:46
7012,87,14:30:51
7013,90,14:30:59
7014,92,14:31:04
7015,94,14:31:09
7016,95,14:31:14
7017,97,14:31:19
7018,95,14:31:24
7019,96,14:31:29
7020,100,14:31:34
7021,104,14:31:39
7022,104,14:31:44
7023,105,14:31:49
7024,106,14:31:54
7025,107,14:31:59
7026,112,14:32:04
7027,111,14:32:09
7028,110,14:32:14
7029,107,14:32:19
7030,112,14:32:34
7031,116,14:32:39
7032,112,14:32:44
7033,109,14:32:49
7034,111,14:32:54
7035,109,14:32:59
7036,106,14:33:04
7037,105,14:33:09
7038,104,14:33:14
7039,105,14:33:19
7040,108,14:33:25
7041,110,14:33:30
7042,110,14:33:35
7043,109,14:33:40
7044,110,14:33:45
7045,113,14:33:50
7046,111,14:33:55
7047,112,14:34:00
7048,110,14:34:05
7049,111,14:34:10
7050,113,14:34:15
7051,117,14:34:25
7052,115,14:34:40
7053,121,14:34:55
7054,119,14:35:05
7055,117,14:35:10
7056,112,14:35:15
7057,114,14:35:20
7058,111,14:35:30
7059,109,14:35:35
7060,108,14:35:40
7061,111,14:35:45
7062,113,14:35:50
7063,117,14:35:55
7064,121,14:36:00
7065,119,14:36:05
7066,116,14:36:10
7067,113,14:36:17
7068,111,14:36:22
7069,110,14:36:32
7070,109,14:36:37
7071,107,14:36:42
7072,104,14:36:47
7073,101,14:36:52
7074,98,14:36:57
7075,97,14:37:02
7076,99,14:37:07
7077,98,14:37:12
7078,96,14:37:22
7079,94,14:37:27
7080,95,14:37:32
7081,93,14:37:37
7082,94,14:37:42
7083,93,14:37:47
7084,91,14:37:52
7085,89,14:37:57
7086,86,14:38:02
7087,84,14:38:07
7088,80,14:38:12
7089,78,14:38:17
7090,79,14:38:22
7091,78,14:38:27
7092,77,14:38:37
7093,79,14:38:47
7094,81,14:38:53
7095,84,14:39:03
7096,85,14:39:08
7097,85,14:39:13
7098,87,14:39:23
7099,85,14:39:33
7100,88,14:39:43
7101,91,14:39:48
7102,92,14:39:53
7103,91,14:39:58
7104,88,14:40:08
7105,90,14:40:13
7106,92,14:40:18
7107,89,14:40:23
7108,90,14:40:28
7109,91,14:40:33
7110,93,14:40:38
7111,95,14:40:43
7112,124,14:40:58
7113,127,14:41:03
7114,128,14:41:08
7115,127,14:41:13
7116,125,14:41:23
7117,128,14:41:30
7118,127,14:41:45
7119,124,14:41:50
7120,122,14:41:55
7121,121,14:42:00
7122,117,14:42:05
7123,115,14:42:10
7124,110,14:42:15
7125,107,14:42:20
7126,108,14:42:25
7127,103,14:42:30
7128,98,14:42:35
7129,94,14:42:40
7130,96,14:42:45
7131,98,14:42:50
7132,101,14:43:05
7133,98,14:43:10
7134,91,14:43:15
7135,92,14:43:20
7136,90,14:43:25
7137,90,14:43:30
7138,87,14:43:35
7139,85,14:43:40
7140,88,14:43:55
7141,90,14:44:00
7142,92,14:44:15
7143,95,14:44:20
7144,91,14:44:26
7145,92,14:44:36
7146,89,14:44:46
7147,93,14:44:51
7148,91,14:44:56
7149,89,14:45:01
7150,90,14:45:06
7151,92,14:45:16
7152,95,14:45:21
7153,98,14:45:26
7154,101,14:45:31
7155,100,14:45:41
7156,103,14:45:46
7157,108,14:45:51
7158,113,14:45:56
7159,118,14:46:01
7160,122,14:46:06
7161,127,14:46:11
7162,126,14:46:16
7163,121,14:46:21
7164,122,14:46:26
7165,120,14:46:31
7166,118,14:46:36
7167,115,14:46:41
7168,114,14:46:46
7169,121,14:46:51
7170,124,14:46:56
7171,129,14:47:03
7172,132,14:47:08
7173,134,14:47:13
7174,134,14:47:28
7175,132,14:47:33
7176,128,14:47:38
7177,124,14:47:48
7178,120,14:47:53
7179,119,14:47:58
7180,123,14:48:03
7181,127,14:48:08
7182,128,14:48:13
7183,126,14:48:18
7184,126,14:48:33
7185,127,14:48:38
7186,121,14:48:43
7187,111,14:48:48
7188,103,14:48:53
7189,100,14:48:58
7190,101,14:49:08
7191,104,14:49:18
7192,106,14:49:23
7193,107,14:49:28
7194,110,14:49:33
7195,107,14:49:38
7196,108,14:49:48
7197,113,14:49:54
7198,116,14:49:59
7199,117,14:50:04
7200,116,14:50:09
7201,114,14:50:14
7202,110,14:50:19
7203,104,14:50:29
7204,105,14:50:34
7205,104,14:50:39
7206,107,14:50:49
7207,109,14:50:54
7208,113,14:50:59
7209,112,14:51:04
7210,111,14:51:09
7211,107,14:51:14
7212,112,14:51:29
7213,116,14:51:34
7214,113,14:51:39
7215,118,14:51:44
7216,115,14:51:49
7217,117,14:51:54
7218,116,14:51:59
7219,113,14:52:04
7220,108,14:52:09
7221,102,14:52:14
7222,98,14:52:19
7223,96,14:52:24
7224,98,14:52:31
7225,99,14:52:36
7226,100,14:52:41
7227,103,14:52:46
7228,102,14:52:51
7229,103,14:52:56
7230,102,14:53:01
7231,103,14:53:06
