Timestamp,Heart,Time,Date
2018-04-11 12:56:00,113,12:56,2018-04-11
2018-04-11 12:56:00,112,12:56,2018-04-11
2018-04-11 12:56:00,112,12:56,2018-04-11
2018-04-11 12:57:00,113,12:57,2018-04-11
2018-04-11 12:57:00,113,12:57,2018-04-11
2018-04-11 12:57:00,113,12:57,2018-04-11
2018-04-11 12:57:00,114,12:57,2018-04-11
2018-04-11 12:57:00,114,12:57,2018-04-11
2018-04-11 12:57:00,114,12:57,2018-04-11
2018-04-11 12:58:00,112,12:58,2018-04-11
2018-04-11 12:58:00,111,12:58,2018-04-11
2018-04-11 12:58:00,110,12:58,2018-04-11
2018-04-11 12:58:00,107,12:58,2018-04-11
2018-04-11 12:58:00,103,12:58,2018-04-11
2018-04-11 12:58:00,100,12:58,2018-04-11
2018-04-11 12:58:00,95,12:58,2018-04-11
2018-04-11 12:58:00,99,12:58,2018-04-11
2018-04-11 12:58:00,101,12:58,2018-04-11
2018-04-11 12:59:00,99,12:59,2018-04-11
2018-04-11 12:59:00,106,12:59,2018-04-11
2018-04-11 12:59:00,132,12:59,2018-04-11
2018-04-11 12:59:00,135,12:59,2018-04-11
2018-04-11 12:59:00,136,12:59,2018-04-11
2018-04-11 12:59:00,136,12:59,2018-04-11
2018-04-11 12:59:00,135,12:59,2018-04-11
2018-04-11 12:59:00,134,12:59,2018-04-11
2018-04-11 12:59:00,133,12:59,2018-04-11
2018-04-11 13:00:00,131,13:00,2018-04-11
2018-04-11 13:00:00,130,13:00,2018-04-11
2018-04-11 13:00:00,131,13:00,2018-04-11
2018-04-11 13:00:00,130,13:00,2018-04-11
2018-04-11 13:00:00,129,13:00,2018-04-11
2018-04-11 13:00:00,130,13:00,2018-04-11
2018-04-11 13:00:00,131,13:00,2018-04-11
2018-04-11 13:01:00,130,13:01,2018-04-11
2018-04-11 13:01:00,128,13:01,2018-04-11
2018-04-11 13:01:00,128,13:01,2018-04-11
2018-04-11 13:01:00,126,13:01,2018-04-11
2018-04-11 13:01:00,124,13:01,2018-04-11
2018-04-11 13:01:00,122,13:01,2018-04-11
2018-04-11 13:01:00,119,13:01,2018-04-11
2018-04-11 13:01:00,117,13:01,2018-04-11
2018-04-11 13:01:00,118,13:01,2018-04-11
2018-04-11 13:02:00,110,13:02,2018-04-11
2018-04-11 13:02:00,105,13:02,2018-04-11
2018-04-11 13:02:00,106,13:02,2018-04-11
2018-04-11 13:02:00,105,13:02,2018-04-11
2018-04-11 13:02:00,101,13:02,2018-04-11
2018-04-11 13:02:00,100,13:02,2018-04-11
2018-04-11 13:02:00,95,13:02,2018-04-11
2018-04-11 13:02:00,94,13:02,2018-04-11
2018-04-11 13:02:00,93,13:02,2018-04-11
2018-04-11 13:02:00,94,13:02,2018-04-11
2018-04-11 13:02:00,96,13:02,2018-04-11
2018-04-11 13:03:00,100,13:03,2018-04-11
2018-04-11 13:03:00,104,13:03,2018-04-11
2018-04-11 13:03:00,109,13:03,2018-04-11
2018-04-11 13:03:00,112,13:03,2018-04-11
2018-04-11 13:03:00,111,13:03,2018-04-11
2018-04-11 13:03:00,112,13:03,2018-04-11
2018-04-11 13:03:00,113,13:03,2018-04-11
2018-04-11 13:03:00,112,13:03,2018-04-11
2018-04-11 13:03:00,113,13:03,2018-04-11
2018-04-11 13:03:00,111,13:03,2018-04-11
2018-04-11 13:03:00,102,13:03,2018-04-11
2018-04-11 13:03:00,102,13:03,2018-04-11
2018-04-11 13:04:00,106,13:04,2018-04-11
2018-04-11 13:04:00,109,13:04,2018-04-11
2018-04-11 13:04:00,105,13:04,2018-04-11
2018-04-11 13:04:00,106,13:04,2018-04-11
2018-04-11 13:04:00,109,13:04,2018-04-11
2018-04-11 13:04:00,111,13:04,2018-04-11
2018-04-11 13:04:00,115,13:04,2018-04-11
2018-04-11 13:04:00,119,13:04,2018-04-11
2018-04-11 13:04:00,122,13:04,2018-04-11
2018-04-11 13:04:00,120,13:04,2018-04-11
2018-04-11 13:05:00,119,13:05,2018-04-11
2018-04-11 13:05:00,118,13:05,2018-04-11
2018-04-11 13:05:00,119,13:05,2018-04-11
2018-04-11 13:05:00,117,13:05,2018-04-11
2018-04-11 13:05:00,115,13:05,2018-04-11
2018-04-11 13:06:00,110,13:06,2018-04-11
2018-04-11 13:06:00,113,13:06,2018-04-11
2018-04-11 13:06:00,112,13:06,2018-04-11
2018-04-11 13:06:00,116,13:06,2018-04-11
2018-04-11 13:06:00,117,13:06,2018-04-11
2018-04-11 13:06:00,119,13:06,2018-04-11
2018-04-11 13:06:00,125,13:06,2018-04-11
2018-04-11 13:06:00,129,13:06,2018-04-11
2018-04-11 13:06:00,133,13:06,2018-04-11
2018-04-11 13:07:00,135,13:07,2018-04-11
2018-04-11 13:07:00,139,13:07,2018-04-11
2018-04-11 13:07:00,141,13:07,2018-04-11
2018-04-11 13:07:00,143,13:07,2018-04-11
2018-04-11 13:07:00,145,13:07,2018-04-11
2018-04-11 13:07:00,143,13:07,2018-04-11
2018-04-11 13:07:00,140,13:07,2018-04-11
2018-04-11 13:07:00,139,13:07,2018-04-11
2018-04-11 13:07:00,134,13:07,2018-04-11
2018-04-11 13:07:00,130,13:07,2018-04-11
2018-04-11 13:07:00,132,13:07,2018-04-11
2018-04-11 13:08:00,129,13:08,2018-04-11
2018-04-11 13:08:00,126,13:08,2018-04-11
2018-04-11 13:08:00,126,13:08,2018-04-11
2018-04-11 13:08:00,124,13:08,2018-04-11
2018-04-11 13:08:00,121,13:08,2018-04-11
2018-04-11 13:08:00,116,13:08,2018-04-11
2018-04-11 13:08:00,110,13:08,2018-04-11
2018-04-11 13:08:00,108,13:08,2018-04-11
2018-04-11 13:08:00,107,13:08,2018-04-11
2018-04-11 13:09:00,110,13:09,2018-04-11
2018-04-11 13:09:00,114,13:09,2018-04-11
2018-04-11 13:09:00,111,13:09,2018-04-11
2018-04-11 13:09:00,103,13:09,2018-04-11
2018-04-11 13:09:00,99,13:09,2018-04-11
2018-04-11 13:09:00,101,13:09,2018-04-11
2018-04-11 13:09:00,103,13:09,2018-04-11
2018-04-11 13:09:00,101,13:09,2018-04-11
2018-04-11 13:10:00,106,13:10,2018-04-11
2018-04-11 13:10:00,113,13:10,2018-04-11
2018-04-11 13:10:00,112,13:10,2018-04-11
2018-04-11 13:10:00,115,13:10,2018-04-11
2018-04-11 13:10:00,121,13:10,2018-04-11
2018-04-11 13:10:00,121,13:10,2018-04-11
2018-04-11 13:10:00,123,13:10,2018-04-11
2018-04-11 13:10:00,124,13:10,2018-04-11
2018-04-11 13:11:00,124,13:11,2018-04-11
2018-04-11 13:11:00,123,13:11,2018-04-11
2018-04-11 13:11:00,120,13:11,2018-04-11
2018-04-11 13:11:00,120,13:11,2018-04-11
2018-04-11 13:11:00,122,13:11,2018-04-11
2018-04-11 13:11:00,123,13:11,2018-04-11
2018-04-11 13:11:00,124,13:11,2018-04-11
2018-04-11 13:11:00,123,13:11,2018-04-11
2018-04-11 13:12:00,123,13:12,2018-04-11
2018-04-11 13:12:00,122,13:12,2018-04-11
2018-04-11 13:12:00,121,13:12,2018-04-11
2018-04-11 13:12:00,121,13:12,2018-04-11
2018-04-11 13:12:00,121,13:12,2018-04-11
2018-04-11 13:12:00,120,13:12,2018-04-11
2018-04-11 13:13:00,121,13:13,2018-04-11
2018-04-11 13:13:00,120,13:13,2018-04-11
2018-04-11 13:13:00,122,13:13,2018-04-11
2018-04-11 13:13:00,125,13:13,2018-04-11
2018-04-11 13:13:00,125,13:13,2018-04-11
2018-04-11 13:13:00,121,13:13,2018-04-11
2018-04-11 13:13:00,118,13:13,2018-04-11
2018-04-11 13:13:00,114,13:13,2018-04-11
2018-04-11 13:13:00,109,13:13,2018-04-11
2018-04-11 13:13:00,106,13:13,2018-04-11
2018-04-11 13:13:00,106,13:13,2018-04-11
2018-04-11 13:14:00,110,13:14,2018-04-11
2018-04-11 13:14:00,114,13:14,2018-04-11
2018-04-11 13:14:00,113,13:14,2018-04-11
2018-04-11 13:14:00,110,13:14,2018-04-11
2018-04-11 13:14:00,112,13:14,2018-04-11
2018-04-11 13:14:00,115,13:14,2018-04-11
2018-04-11 13:14:00,113,13:14,2018-04-11
2018-04-11 13:14:00,109,13:14,2018-04-11
2018-04-11 13:14:00,104,13:14,2018-04-11
2018-04-11 13:15:00,105,13:15,2018-04-11
2018-04-11 13:15:00,114,13:15,2018-04-11
2018-04-11 13:15:00,120,13:15,2018-04-11
2018-04-11 13:15:00,125,13:15,2018-04-11
2018-04-11 13:15:00,127,13:15,2018-04-11
2018-04-11 13:15:00,122,13:15,2018-04-11
2018-04-11 13:15:00,118,13:15,2018-04-11
2018-04-11 13:15:00,117,13:15,2018-04-11
2018-04-11 13:15:00,119,13:15,2018-04-11
2018-04-11 13:15:00,118,13:15,2018-04-11
2018-04-11 13:16:00,114,13:16,2018-04-11
2018-04-11 13:16:00,112,13:16,2018-04-11
2018-04-11 13:16:00,110,13:16,2018-04-11
2018-04-11 13:16:00,111,13:16,2018-04-11
2018-04-11 13:16:00,110,13:16,2018-04-11
2018-04-11 13:16:00,110,13:16,2018-04-11
2018-04-11 13:16:00,110,13:16,2018-04-11
2018-04-11 13:16:00,111,13:16,2018-04-11
2018-04-11 13:16:00,115,13:16,2018-04-11
2018-04-11 13:16:00,118,13:16,2018-04-11
2018-04-11 13:17:00,122,13:17,2018-04-11
2018-04-11 13:17:00,119,13:17,2018-04-11
2018-04-11 13:17:00,115,13:17,2018-04-11
2018-04-11 13:17:00,116,13:17,2018-04-11
2018-04-11 13:17:00,114,13:17,2018-04-11
2018-04-11 13:17:00,111,13:17,2018-04-11
2018-04-11 13:17:00,112,13:17,2018-04-11
2018-04-11 13:17:00,115,13:17,2018-04-11
2018-04-11 13:17:00,117,13:17,2018-04-11
2018-04-11 13:17:00,119,13:17,2018-04-11
2018-04-11 13:18:00,120,13:18,2018-04-11
2018-04-11 13:18:00,117,13:18,2018-04-11
2018-04-11 13:18:00,117,13:18,2018-04-11
2018-04-11 13:18:00,116,13:18,2018-04-11
2018-04-11 13:18:00,117,13:18,2018-04-11
2018-04-11 13:18:00,118,13:18,2018-04-11
2018-04-11 13:18:00,117,13:18,2018-04-11
2018-04-11 13:18:00,119,13:18,2018-04-11
2018-04-11 13:18:00,124,13:18,2018-04-11
2018-04-11 13:18:00,129,13:18,2018-04-11
2018-04-11 13:18:00,134,13:18,2018-04-11
2018-04-11 13:18:00,131,13:18,2018-04-11
2018-04-11 13:19:00,127,13:19,2018-04-11
2018-04-11 13:19:00,130,13:19,2018-04-11
2018-04-11 13:19:00,129,13:19,2018-04-11
2018-04-11 13:19:00,126,13:19,2018-04-11
2018-04-11 13:19:00,166,13:19,2018-04-11
2018-04-11 13:19:00,165,13:19,2018-04-11
2018-04-11 13:19:00,163,13:19,2018-04-11
2018-04-11 13:19:00,159,13:19,2018-04-11
2018-04-11 13:19:00,153,13:19,2018-04-11
2018-04-11 13:19:00,149,13:19,2018-04-11
2018-04-11 13:19:00,143,13:19,2018-04-11
2018-04-11 13:20:00,139,13:20,2018-04-11
2018-04-11 13:20:00,130,13:20,2018-04-11
2018-04-11 13:20:00,129,13:20,2018-04-11
2018-04-11 13:20:00,129,13:20,2018-04-11
2018-04-11 13:20:00,128,13:20,2018-04-11
2018-04-11 13:20:00,122,13:20,2018-04-11
2018-04-11 13:21:00,122,13:21,2018-04-11
2018-04-11 13:21:00,120,13:21,2018-04-11
2018-04-11 13:21:00,115,13:21,2018-04-11
2018-04-11 13:21:00,111,13:21,2018-04-11
2018-04-11 13:21:00,110,13:21,2018-04-11
2018-04-11 13:21:00,105,13:21,2018-04-11
2018-04-11 13:21:00,105,13:21,2018-04-11
2018-04-11 13:21:00,106,13:21,2018-04-11
2018-04-11 13:22:00,106,13:22,2018-04-11
2018-04-11 13:22:00,100,13:22,2018-04-11
2018-04-11 13:22:00,96,13:22,2018-04-11
2018-04-11 13:22:00,92,13:22,2018-04-11
2018-04-11 13:22:00,104,13:22,2018-04-11
2018-04-11 13:22:00,103,13:22,2018-04-11
2018-04-11 13:23:00,101,13:23,2018-04-11
2018-04-11 13:23:00,102,13:23,2018-04-11
2018-04-11 13:23:00,100,13:23,2018-04-11
2018-04-11 13:23:00,96,13:23,2018-04-11
2018-04-11 13:23:00,95,13:23,2018-04-11
2018-04-11 13:23:00,91,13:23,2018-04-11
2018-04-11 13:23:00,91,13:23,2018-04-11
2018-04-11 13:24:00,88,13:24,2018-04-11
2018-04-11 13:24:00,93,13:24,2018-04-11
2018-04-11 13:24:00,95,13:24,2018-04-11
2018-04-11 13:24:00,96,13:24,2018-04-11
2018-04-11 13:24:00,101,13:24,2018-04-11
2018-04-11 13:24:00,101,13:24,2018-04-11
2018-04-11 13:24:00,101,13:24,2018-04-11
2018-04-11 13:25:00,99,13:25,2018-04-11
2018-04-11 13:25:00,94,13:25,2018-04-11
2018-04-11 13:25:00,93,13:25,2018-04-11
2018-04-11 13:25:00,94,13:25,2018-04-11
2018-04-11 13:25:00,98,13:25,2018-04-11
2018-04-11 13:25:00,98,13:25,2018-04-11
2018-04-11 13:25:00,99,13:25,2018-04-11
2018-04-11 13:25:00,100,13:25,2018-04-11
2018-04-11 13:25:00,100,13:25,2018-04-11
2018-04-11 13:25:00,98,13:25,2018-04-11
2018-04-11 13:25:00,96,13:25,2018-04-11
2018-04-11 13:26:00,95,13:26,2018-04-11
2018-04-11 13:26:00,94,13:26,2018-04-11
2018-04-11 13:26:00,94,13:26,2018-04-11
2018-04-11 13:26:00,94,13:26,2018-04-11
2018-04-11 13:26:00,97,13:26,2018-04-11
2018-04-11 13:26:00,98,13:26,2018-04-11
2018-04-11 13:26:00,94,13:26,2018-04-11
2018-04-11 13:27:00,96,13:27,2018-04-11
2018-04-11 13:27:00,97,13:27,2018-04-11
2018-04-11 13:27:00,100,13:27,2018-04-11
2018-04-11 13:27:00,102,13:27,2018-04-11
2018-04-11 13:27:00,105,13:27,2018-04-11
2018-04-11 13:27:00,112,13:27,2018-04-11
2018-04-11 13:27:00,115,13:27,2018-04-11
2018-04-11 13:27:00,113,13:27,2018-04-11
2018-04-11 13:27:00,112,13:27,2018-04-11
2018-04-11 13:28:00,111,13:28,2018-04-11
2018-04-11 13:28:00,113,13:28,2018-04-11
2018-04-11 13:28:00,117,13:28,2018-04-11
2018-04-11 13:28:00,118,13:28,2018-04-11
2018-04-11 13:28:00,117,13:28,2018-04-11
2018-04-11 13:28:00,116,13:28,2018-04-11
2018-04-11 13:28:00,117,13:28,2018-04-11
2018-04-11 13:28:00,116,13:28,2018-04-11
2018-04-11 13:28:00,115,13:28,2018-04-11
2018-04-11 13:28:00,114,13:28,2018-04-11
2018-04-11 13:29:00,113,13:29,2018-04-11
2018-04-11 13:29:00,112,13:29,2018-04-11
2018-04-11 13:29:00,110,13:29,2018-04-11
2018-04-11 13:29:00,108,13:29,2018-04-11
2018-04-11 13:29:00,107,13:29,2018-04-11
2018-04-11 13:29:00,108,13:29,2018-04-11
2018-04-11 13:29:00,101,13:29,2018-04-11
2018-04-11 13:29:00,100,13:29,2018-04-11
2018-04-11 13:29:00,103,13:29,2018-04-11
2018-04-11 13:29:00,104,13:29,2018-04-11
2018-04-11 13:29:00,105,13:29,2018-04-11
2018-04-11 13:30:00,106,13:30,2018-04-11
2018-04-11 13:30:00,103,13:30,2018-04-11
2018-04-11 13:30:00,104,13:30,2018-04-11
2018-04-11 13:30:00,107,13:30,2018-04-11
2018-04-11 13:30:00,103,13:30,2018-04-11
2018-04-11 13:30:00,104,13:30,2018-04-11
2018-04-11 13:30:00,105,13:30,2018-04-11
2018-04-11 13:30:00,104,13:30,2018-04-11
2018-04-11 13:30:00,106,13:30,2018-04-11
2018-04-11 13:30:00,111,13:30,2018-04-11
2018-04-11 13:31:00,110,13:31,2018-04-11
2018-04-11 13:31:00,107,13:31,2018-04-11
2018-04-11 13:31:00,110,13:31,2018-04-11
2018-04-11 13:31:00,111,13:31,2018-04-11
2018-04-11 13:31:00,135,13:31,2018-04-11
2018-04-11 13:31:00,135,13:31,2018-04-11
2018-04-11 13:31:00,133,13:31,2018-04-11
2018-04-11 13:31:00,132,13:31,2018-04-11
2018-04-11 13:32:00,130,13:32,2018-04-11
2018-04-11 13:32:00,129,13:32,2018-04-11
2018-04-11 13:32:00,128,13:32,2018-04-11
2018-04-11 13:32:00,127,13:32,2018-04-11
2018-04-11 13:32:00,127,13:32,2018-04-11
2018-04-11 13:32:00,123,13:32,2018-04-11
2018-04-11 13:32:00,121,13:32,2018-04-11
2018-04-11 13:32:00,120,13:32,2018-04-11
2018-04-11 13:32:00,121,13:32,2018-04-11
2018-04-11 13:32:00,122,13:32,2018-04-11
2018-04-11 13:33:00,121,13:33,2018-04-11
2018-04-11 13:33:00,120,13:33,2018-04-11
2018-04-11 13:33:00,114,13:33,2018-04-11
2018-04-11 13:33:00,111,13:33,2018-04-11
2018-04-11 13:33:00,112,13:33,2018-04-11
2018-04-11 13:33:00,112,13:33,2018-04-11
2018-04-11 13:33:00,118,13:33,2018-04-11
2018-04-11 13:33:00,121,13:33,2018-04-11
2018-04-11 13:33:00,124,13:33,2018-04-11
2018-04-11 13:34:00,134,13:34,2018-04-11
2018-04-11 13:34:00,140,13:34,2018-04-11
2018-04-11 13:34:00,138,13:34,2018-04-11
2018-04-11 13:34:00,135,13:34,2018-04-11
2018-04-11 13:34:00,133,13:34,2018-04-11
2018-04-11 13:34:00,127,13:34,2018-04-11
2018-04-11 13:34:00,124,13:34,2018-04-11
2018-04-11 13:34:00,122,13:34,2018-04-11
2018-04-11 13:34:00,121,13:34,2018-04-11
2018-04-11 13:34:00,119,13:34,2018-04-11
2018-04-11 13:34:00,119,13:34,2018-04-11
2018-04-11 13:35:00,116,13:35,2018-04-11
2018-04-11 13:35:00,115,13:35,2018-04-11
2018-04-11 13:35:00,118,13:35,2018-04-11
2018-04-11 13:35:00,114,13:35,2018-04-11
2018-04-11 13:35:00,111,13:35,2018-04-11
2018-04-11 13:35:00,112,13:35,2018-04-11
2018-04-11 13:35:00,111,13:35,2018-04-11
2018-04-11 13:35:00,115,13:35,2018-04-11
2018-04-11 13:35:00,120,13:35,2018-04-11
2018-04-11 13:36:00,124,13:36,2018-04-11
2018-04-11 13:36:00,128,13:36,2018-04-11
2018-04-11 13:36:00,131,13:36,2018-04-11
2018-04-11 13:36:00,130,13:36,2018-04-11
2018-04-11 13:36:00,126,13:36,2018-04-11
2018-04-11 13:36:00,125,13:36,2018-04-11
2018-04-11 13:36:00,120,13:36,2018-04-11
2018-04-11 13:36:00,119,13:36,2018-04-11
2018-04-11 13:36:00,121,13:36,2018-04-11
2018-04-11 13:36:00,122,13:36,2018-04-11
2018-04-11 13:36:00,132,13:36,2018-04-11
2018-04-11 13:36:00,135,13:36,2018-04-11
2018-04-11 13:37:00,134,13:37,2018-04-11
2018-04-11 13:37:00,133,13:37,2018-04-11
2018-04-11 13:37:00,128,13:37,2018-04-11
2018-04-11 13:37:00,128,13:37,2018-04-11
2018-04-11 13:37:00,126,13:37,2018-04-11
2018-04-11 13:37:00,115,13:37,2018-04-11
2018-04-11 13:37:00,114,13:37,2018-04-11
2018-04-11 13:37:00,113,13:37,2018-04-11
2018-04-11 13:38:00,113,13:38,2018-04-11
2018-04-11 13:38:00,113,13:38,2018-04-11
2018-04-11 13:38:00,111,13:38,2018-04-11
2018-04-11 13:38:00,109,13:38,2018-04-11
2018-04-11 13:38:00,109,13:38,2018-04-11
2018-04-11 13:38:00,109,13:38,2018-04-11
2018-04-11 13:39:00,108,13:39,2018-04-11
2018-04-11 13:39:00,109,13:39,2018-04-11
2018-04-11 13:39:00,108,13:39,2018-04-11
2018-04-11 13:39:00,112,13:39,2018-04-11
2018-04-11 13:39:00,113,13:39,2018-04-11
2018-04-11 13:39:00,114,13:39,2018-04-11
2018-04-11 13:39:00,115,13:39,2018-04-11
2018-04-11 13:39:00,117,13:39,2018-04-11
2018-04-11 13:39:00,114,13:39,2018-04-11
2018-04-11 13:39:00,111,13:39,2018-04-11
2018-04-11 13:40:00,110,13:40,2018-04-11
2018-04-11 13:40:00,113,13:40,2018-04-11
2018-04-11 13:40:00,115,13:40,2018-04-11
2018-04-11 13:40:00,113,13:40,2018-04-11
2018-04-11 13:40:00,110,13:40,2018-04-11
2018-04-11 13:40:00,113,13:40,2018-04-11
2018-04-11 13:40:00,115,13:40,2018-04-11
2018-04-11 13:41:00,115,13:41,2018-04-11
2018-04-11 13:41:00,116,13:41,2018-04-11
2018-04-11 13:41:00,115,13:41,2018-04-11
2018-04-11 13:41:00,114,13:41,2018-04-11
2018-04-11 13:41:00,118,13:41,2018-04-11
2018-04-11 13:41:00,117,13:41,2018-04-11
2018-04-11 13:41:00,119,13:41,2018-04-11
2018-04-11 13:41:00,121,13:41,2018-04-11
2018-04-11 13:41:00,124,13:41,2018-04-11
2018-04-11 13:41:00,122,13:41,2018-04-11
2018-04-11 13:42:00,121,13:42,2018-04-11
2018-04-11 13:42:00,119,13:42,2018-04-11
2018-04-11 13:42:00,121,13:42,2018-04-11
2018-04-11 13:42:00,120,13:42,2018-04-11
2018-04-11 13:42:00,119,13:42,2018-04-11
2018-04-11 13:42:00,118,13:42,2018-04-11
2018-04-11 13:42:00,113,13:42,2018-04-11
2018-04-11 13:42:00,112,13:42,2018-04-11
2018-04-11 13:42:00,110,13:42,2018-04-11
2018-04-11 13:42:00,109,13:42,2018-04-11
2018-04-11 13:42:00,107,13:42,2018-04-11
2018-04-11 13:42:00,106,13:42,2018-04-11
2018-04-11 13:43:00,105,13:43,2018-04-11
2018-04-11 13:43:00,104,13:43,2018-04-11
2018-04-11 13:43:00,103,13:43,2018-04-11
2018-04-11 13:43:00,101,13:43,2018-04-11
2018-04-11 13:43:00,105,13:43,2018-04-11
2018-04-11 13:43:00,104,13:43,2018-04-11
2018-04-11 13:43:00,103,13:43,2018-04-11
2018-04-11 13:43:00,98,13:43,2018-04-11
2018-04-11 13:43:00,101,13:43,2018-04-11
2018-04-11 13:44:00,103,13:44,2018-04-11
2018-04-11 13:44:00,104,13:44,2018-04-11
2018-04-11 13:44:00,107,13:44,2018-04-11
2018-04-11 13:44:00,109,13:44,2018-04-11
2018-04-11 13:44:00,112,13:44,2018-04-11
2018-04-11 13:44:00,110,13:44,2018-04-11
2018-04-11 13:44:00,108,13:44,2018-04-11
2018-04-11 13:44:00,128,13:44,2018-04-11
2018-04-11 13:44:00,133,13:44,2018-04-11
2018-04-11 13:45:00,123,13:45,2018-04-11
2018-04-11 13:45:00,115,13:45,2018-04-11
2018-04-11 13:45:00,113,13:45,2018-04-11
2018-04-11 13:45:00,111,13:45,2018-04-11
2018-04-11 13:45:00,110,13:45,2018-04-11
2018-04-11 13:45:00,109,13:45,2018-04-11
2018-04-11 13:45:00,108,13:45,2018-04-11
2018-04-11 13:45:00,104,13:45,2018-04-11
2018-04-11 13:45:00,105,13:45,2018-04-11
2018-04-11 13:45:00,105,13:45,2018-04-11
2018-04-11 13:46:00,103,13:46,2018-04-11
2018-04-11 13:46:00,99,13:46,2018-04-11
2018-04-11 13:46:00,98,13:46,2018-04-11
2018-04-11 13:46:00,99,13:46,2018-04-11
2018-04-11 13:46:00,96,13:46,2018-04-11
2018-04-11 13:46:00,97,13:46,2018-04-11
2018-04-11 13:46:00,96,13:46,2018-04-11
2018-04-11 13:47:00,95,13:47,2018-04-11
2018-04-11 13:47:00,94,13:47,2018-04-11
2018-04-11 13:47:00,95,13:47,2018-04-11
2018-04-11 13:47:00,98,13:47,2018-04-11
2018-04-11 13:47:00,98,13:47,2018-04-11
2018-04-11 13:47:00,99,13:47,2018-04-11
2018-04-11 13:47:00,98,13:47,2018-04-11
2018-04-11 13:47:00,98,13:47,2018-04-11
2018-04-11 13:47:00,97,13:47,2018-04-11
2018-04-11 13:47:00,99,13:47,2018-04-11
2018-04-11 13:48:00,98,13:48,2018-04-11
2018-04-11 13:48:00,97,13:48,2018-04-11
2018-04-11 13:48:00,96,13:48,2018-04-11
2018-04-11 13:48:00,98,13:48,2018-04-11
2018-04-11 13:48:00,100,13:48,2018-04-11
2018-04-11 13:48:00,102,13:48,2018-04-11
2018-04-11 13:48:00,101,13:48,2018-04-11
2018-04-11 13:49:00,100,13:49,2018-04-11
2018-04-11 13:49:00,102,13:49,2018-04-11
2018-04-11 13:49:00,100,13:49,2018-04-11
2018-04-11 13:49:00,102,13:49,2018-04-11
2018-04-11 13:49:00,101,13:49,2018-04-11
2018-04-11 13:49:00,104,13:49,2018-04-11
2018-04-11 13:49:00,103,13:49,2018-04-11
2018-04-11 13:49:00,107,13:49,2018-04-11
2018-04-11 13:49:00,114,13:49,2018-04-11
2018-04-11 13:49:00,115,13:49,2018-04-11
2018-04-11 13:50:00,115,13:50,2018-04-11
2018-04-11 13:50:00,117,13:50,2018-04-11
2018-04-11 13:50:00,118,13:50,2018-04-11
2018-04-11 13:50:00,121,13:50,2018-04-11
2018-04-11 13:50:00,124,13:50,2018-04-11
2018-04-11 13:50:00,122,13:50,2018-04-11
2018-04-11 13:50:00,127,13:50,2018-04-11
2018-04-11 13:50:00,128,13:50,2018-04-11
2018-04-11 13:50:00,122,13:50,2018-04-11
2018-04-11 13:50:00,119,13:50,2018-04-11
2018-04-11 13:50:00,117,13:50,2018-04-11
2018-04-11 13:51:00,123,13:51,2018-04-11
2018-04-11 13:51:00,127,13:51,2018-04-11
2018-04-11 13:51:00,129,13:51,2018-04-11
2018-04-11 13:51:00,127,13:51,2018-04-11
2018-04-11 13:51:00,127,13:51,2018-04-11
2018-04-11 13:51:00,127,13:51,2018-04-11
2018-04-11 13:51:00,126,13:51,2018-04-11
2018-04-11 13:51:00,124,13:51,2018-04-11
2018-04-11 13:52:00,125,13:52,2018-04-11
2018-04-11 13:52:00,126,13:52,2018-04-11
2018-04-11 13:52:00,128,13:52,2018-04-11
2018-04-11 13:52:00,126,13:52,2018-04-11
2018-04-11 13:52:00,123,13:52,2018-04-11
2018-04-11 13:52:00,120,13:52,2018-04-11
2018-04-11 13:52:00,117,13:52,2018-04-11
2018-04-11 13:52:00,119,13:52,2018-04-11
2018-04-11 13:52:00,122,13:52,2018-04-11
2018-04-11 13:52:00,120,13:52,2018-04-11
2018-04-11 13:52:00,124,13:52,2018-04-11
2018-04-11 13:52:00,123,13:52,2018-04-11
2018-04-11 13:53:00,122,13:53,2018-04-11
2018-04-11 13:53:00,120,13:53,2018-04-11
2018-04-11 13:53:00,125,13:53,2018-04-11
2018-04-11 13:53:00,128,13:53,2018-04-11
2018-04-11 13:53:00,130,13:53,2018-04-11
2018-04-11 13:53:00,129,13:53,2018-04-11
2018-04-11 13:53:00,126,13:53,2018-04-11
2018-04-11 13:53:00,124,13:53,2018-04-11
2018-04-11 13:53:00,123,13:53,2018-04-11
2018-04-11 13:53:00,119,13:53,2018-04-11
2018-04-11 13:54:00,118,13:54,2018-04-11
2018-04-11 13:54:00,118,13:54,2018-04-11
2018-04-11 13:54:00,121,13:54,2018-04-11
2018-04-11 13:54:00,122,13:54,2018-04-11
2018-04-11 13:54:00,121,13:54,2018-04-11
2018-04-11 13:54:00,118,13:54,2018-04-11
2018-04-11 13:54:00,117,13:54,2018-04-11
2018-04-11 13:54:00,116,13:54,2018-04-11
2018-04-11 13:54:00,119,13:54,2018-04-11
2018-04-11 13:54:00,120,13:54,2018-04-11
2018-04-11 13:54:00,122,13:54,2018-04-11
2018-04-11 13:55:00,120,13:55,2018-04-11
2018-04-11 13:55:00,121,13:55,2018-04-11
2018-04-11 13:55:00,118,13:55,2018-04-11
2018-04-11 13:55:00,115,13:55,2018-04-11
2018-04-11 13:55:00,113,13:55,2018-04-11
2018-04-11 13:55:00,108,13:55,2018-04-11
