,Heart Rate,Time
2630,53,05:45:26
2631,52,05:45:41
2632,52,05:45:46
2633,51,05:45:51
2634,51,05:46:06
2635,50,05:46:21
2636,49,05:46:36
2637,50,05:46:41
2638,51,05:46:46
2639,50,05:47:01
2640,51,05:47:11
2641,53,05:47:16
2642,53,05:47:24
2643,52,05:47:29
2644,53,05:47:39
2645,52,05:47:44
2646,53,05:47:49
2647,53,05:47:59
2648,52,05:48:04
2649,51,05:48:09
2650,50,05:48:24
2651,51,05:48:39
2652,50,05:48:44
2653,49,05:48:54
2654,53,05:49:04
2655,52,05:49:14
2656,52,05:49:29
2657,51,05:49:39
2658,50,05:49:49
2659,49,05:49:59
2660,49,05:50:14
2661,49,05:50:29
2662,50,05:50:39
2663,49,05:50:44
2664,48,05:50:49
2665,48,05:51:04
2666,51,05:51:09
2667,50,05:51:19
2668,50,05:51:34
2669,50,05:51:36
2670,49,05:51:46
2671,50,05:51:56
2672,49,05:52:01
2673,51,05:52:11
2674,50,05:52:16
2675,50,05:52:31
2676,52,05:52:41
2677,52,05:52:56
2678,51,05:53:06
2679,50,05:53:11
2680,49,05:53:16
2681,52,05:53:26
2682,52,05:53:41
2683,51,05:53:46
2684,50,05:53:56
2685,49,05:54:06
2686,50,05:54:11
2687,52,05:54:16
2688,52,05:54:26
2689,51,05:54:31
2690,50,05:54:41
2691,50,05:54:56
2692,50,05:55:11
2693,51,05:55:21
2694,50,05:55:31
2695,49,05:55:36
2696,50,05:55:43
2697,51,05:55:58
2698,56,05:56:08
2699,59,05:56:13
2700,59,05:56:28
2701,59,05:56:38
2702,60,05:56:43
2703,61,05:56:48
2704,61,05:57:03
2705,60,05:57:08
2706,56,05:57:13
2707,55,05:57:18
2708,54,05:57:23
2709,54,05:57:28
2710,52,05:57:33
2711,51,05:57:38
2712,50,05:57:43
2713,49,05:57:48
2714,48,05:58:03
2715,49,05:58:13
2716,48,05:58:18
2717,48,05:58:33
2718,48,05:58:48
2719,47,05:58:53
2720,48,05:58:58
2721,49,05:59:03
2722,48,05:59:13
2723,48,05:59:20
2724,49,05:59:25
2725,48,05:59:30
2726,49,05:59:35
2727,49,05:59:50
2728,49,06:00:05
2729,50,06:00:10
2730,50,06:00:25
2731,50,06:00:40
2732,50,06:00:55
2733,50,06:01:10
2734,50,06:01:25
2735,56,06:01:30
2736,58,06:01:35
2737,57,06:01:40
2738,55,06:01:45
2739,54,06:01:50
2740,53,06:01:55
2741,56,06:02:00
2742,55,06:02:05
2743,53,06:02:10
2744,52,06:02:15
2745,51,06:02:20
2746,50,06:02:25
2747,51,06:02:30
2748,52,06:02:35
2749,53,06:02:40
2750,54,06:02:47
2751,52,06:02:52
2752,51,06:03:02
2753,50,06:03:07
2754,49,06:03:12
2755,49,06:03:27
2756,49,06:03:32
2757,48,06:03:37
2758,47,06:03:42
2759,48,06:03:52
2760,48,06:04:07
2761,48,06:04:22
2762,49,06:04:27
2763,50,06:04:42
2764,49,06:04:52
2765,50,06:04:57
2766,49,06:05:07
2767,48,06:05:17
2768,49,06:05:27
2769,51,06:05:37
2770,52,06:05:42
2771,51,06:05:52
2772,50,06:05:57
2773,51,06:06:07
2774,50,06:06:12
2775,49,06:06:17
2776,51,06:06:22
2777,50,06:06:29
2778,49,06:06:34
2779,50,06:06:39
2780,50,06:06:49
2781,49,06:06:54
2782,48,06:06:59
2783,47,06:07:04
2784,48,06:07:09
2785,49,06:07:24
2786,51,06:07:34
2787,50,06:07:39
2788,49,06:07:44
2789,48,06:07:59
2790,52,06:08:14
2791,50,06:08:24
2792,49,06:08:34
2793,50,06:08:39
2794,49,06:08:44
2795,48,06:08:54
2796,49,06:08:59
2797,48,06:09:04
2798,52,06:09:09
2799,50,06:09:14
2800,49,06:09:19
2801,48,06:09:29
2802,50,06:09:39
2803,49,06:09:44
2804,49,06:09:51
2805,52,06:09:56
2806,51,06:10:06
2807,50,06:10:11
2808,49,06:10:16
2809,48,06:10:26
2810,49,06:10:36
2811,50,06:10:46
2812,49,06:10:56
2813,48,06:11:11
2814,50,06:11:16
2815,49,06:11:26
2816,49,06:11:41
2817,49,06:11:56
2818,49,06:12:01
2819,48,06:12:06
2820,47,06:12:11
2821,47,06:12:26
2822,54,06:12:41
2823,53,06:12:46
2824,52,06:12:51
2825,50,06:12:56
2826,52,06:13:06
2827,51,06:13:11
2828,50,06:13:16
2829,49,06:13:21
2830,48,06:13:26
2831,48,06:13:33
2832,48,06:13:38
2833,46,06:13:43
2834,46,06:13:58
2835,47,06:14:03
2836,48,06:14:13
2837,47,06:14:23
2838,49,06:14:33
2839,50,06:14:38
2840,48,06:14:43
2841,50,06:14:53
2842,49,06:14:58
2843,48,06:15:03
2844,48,06:15:18
2845,47,06:15:23
2846,49,06:15:33
2847,51,06:15:38
2848,50,06:15:43
2849,49,06:15:58
2850,47,06:16:13
2851,47,06:16:28
2852,47,06:16:33
2853,47,06:16:38
2854,47,06:16:53
2855,50,06:17:03
2856,49,06:17:08
2857,48,06:17:13
2858,48,06:17:20
2859,50,06:17:25
2860,49,06:17:30
2861,49,06:17:45
2862,48,06:17:50
2863,50,06:18:00
2864,49,06:18:05
2865,49,06:18:20
2866,49,06:18:35
2867,47,06:18:40
2868,47,06:18:55
2869,48,06:19:00
2870,47,06:19:05
2871,46,06:19:10
2872,47,06:19:15
2873,47,06:19:20
2874,46,06:19:25
2875,47,06:19:35
2876,47,06:19:50
2877,50,06:20:05
2878,49,06:20:10
2879,50,06:20:20
2880,49,06:20:25
2881,48,06:20:30
2882,48,06:20:45
2883,47,06:20:50
2884,48,06:20:55
2885,51,06:21:02
2886,50,06:21:07
2887,49,06:21:12
2888,51,06:21:22
2889,50,06:21:27
2890,49,06:21:32
2891,50,06:21:37
2892,49,06:21:42
2893,48,06:21:47
2894,52,06:21:57
2895,51,06:22:02
2896,52,06:22:12
2897,51,06:22:17
2898,50,06:22:22
2899,51,06:22:27
2900,53,06:22:32
2901,52,06:22:37
2902,50,06:22:42
2903,51,06:22:57
2904,50,06:23:02
2905,49,06:23:07
2906,48,06:23:17
2907,47,06:23:22
2908,48,06:23:32
2909,48,06:23:47
2910,51,06:23:57
2911,50,06:24:02
2912,49,06:24:09
2913,49,06:24:24
2914,51,06:24:29
2915,50,06:24:34
2916,49,06:24:44
2917,48,06:24:54
2918,51,06:24:59
2919,50,06:25:04
2920,58,06:25:14
2921,57,06:25:19
2922,55,06:25:24
2923,53,06:25:29
2924,52,06:25:34
2925,50,06:25:39
2926,48,06:25:49
2927,50,06:26:04
2928,49,06:26:09
2929,48,06:26:14
2930,48,06:26:19
2931,47,06:26:24
2932,46,06:26:29
2933,47,06:26:44
2934,47,06:26:49
2935,46,06:26:54
2936,45,06:26:59
2937,46,06:27:04
2938,46,06:27:10
2939,49,06:27:15
2940,48,06:27:20
2941,49,06:27:35
2942,48,06:27:40
2943,48,06:27:55
2944,51,06:28:00
2945,49,06:28:05
2946,48,06:28:10
2947,48,06:28:20
2948,48,06:28:35
2949,48,06:28:50
2950,51,06:28:55
2951,51,06:29:00
2952,50,06:29:10
2953,50,06:29:15
2954,48,06:29:25
2955,47,06:29:30
2956,46,06:29:35
2957,45,06:29:40
2958,46,06:29:50
2959,45,06:30:05
2960,46,06:30:10
2961,46,06:30:15
2962,45,06:30:20
2963,45,06:30:35
2964,46,06:30:40
2965,46,06:30:47
2966,45,06:30:57
2967,46,06:31:02
2968,45,06:31:12
2969,46,06:31:17
2970,47,06:31:27
2971,47,06:31:42
2972,48,06:31:47
2973,49,06:31:52
2974,49,06:32:07
2975,50,06:32:12
2976,51,06:32:17
2977,54,06:32:22
2978,55,06:32:27
2979,54,06:32:32
2980,53,06:32:37
2981,52,06:32:42
2982,50,06:32:47
2983,50,06:32:52
2984,48,06:32:57
2985,47,06:33:02
2986,47,06:33:17
2987,48,06:33:22
2988,47,06:33:27
2989,48,06:33:32
2990,56,06:33:37
2991,56,06:33:44
2992,55,06:33:49
2993,57,06:33:54
2994,56,06:33:59
2995,54,06:34:04
2996,53,06:34:09
2997,52,06:34:14
2998,54,06:34:24
2999,55,06:34:29
3000,54,06:34:39
3001,53,06:34:44
3002,52,06:34:49
3003,52,06:35:04
3004,52,06:35:19
3005,51,06:35:24
3006,52,06:35:29
3007,53,06:35:34
3008,55,06:35:39
3009,59,06:35:44
3010,59,06:35:49
3011,58,06:35:54
3012,58,06:35:59
3013,58,06:36:04
3014,59,06:36:14
3015,60,06:36:24
3016,60,06:36:29
3017,61,06:36:39
3018,63,06:36:45
3019,64,06:36:50
3020,64,06:36:55
3021,62,06:37:10
3022,61,06:37:25
3023,57,06:37:30
3024,56,06:37:35
3025,54,06:37:45
3026,53,06:37:55
3027,53,06:38:00
3028,53,06:38:15
3029,52,06:38:20
3030,52,06:38:35
3031,51,06:38:45
3032,52,06:39:00
3033,54,06:39:05
3034,53,06:39:10
3035,54,06:39:15
3036,56,06:39:20
3037,56,06:39:25
3038,55,06:39:35
3039,54,06:39:40
3040,54,06:39:45
3041,54,06:40:00
3042,53,06:40:05
3043,53,06:40:10
3044,52,06:40:15
3045,50,06:40:22
3046,51,06:40:27
3047,53,06:40:37
3048,53,06:40:42
3049,52,06:40:47
3050,53,06:40:52
3051,54,06:40:57
3052,54,06:41:12
3053,54,06:41:17
3054,53,06:41:27
3055,54,06:41:42
3056,53,06:41:47
3057,55,06:41:57
3058,54,06:42:02
3059,54,06:42:17
3060,53,06:42:22
3061,53,06:42:32
3062,52,06:42:37
3063,53,06:42:47
3064,54,06:42:52
3065,54,06:43:07
3066,55,06:43:12
3067,56,06:43:17
3068,56,06:43:32
3069,55,06:43:42
3070,54,06:43:47
3071,53,06:43:57
3072,52,06:44:04
3073,53,06:44:19
3074,52,06:44:24
3075,54,06:44:29
3076,54,06:44:39
3077,55,06:44:49
3078,54,06:44:54
3079,55,06:44:59
3080,54,06:45:09
3081,53,06:45:14
3082,52,06:45:24
3083,54,06:45:29
3084,53,06:45:39
3085,52,06:45:44
3086,54,06:45:49
3087,53,06:45:54
3088,53,06:45:59
3089,55,06:46:04
3090,54,06:46:14
3091,53,06:46:19
3092,57,06:46:24
3093,59,06:46:29
3094,61,06:46:34
3095,61,06:46:39
3096,60,06:46:44
3097,63,06:46:49
3098,64,06:46:54
3099,62,06:47:01
3100,61,06:47:06
3101,59,06:47:11
3102,58,06:47:16
3103,59,06:47:21
3104,61,06:47:31
3105,60,06:47:36
3106,59,06:47:41
3107,59,06:47:46
3108,61,06:47:56
3109,61,06:48:01
3110,59,06:48:06
3111,58,06:48:11
3112,59,06:48:16
3113,61,06:48:21
3114,62,06:48:26
3115,61,06:48:31
3116,62,06:48:36
3117,60,06:48:41
3118,59,06:48:46
3119,60,06:48:51
3120,60,06:49:01
3121,58,06:49:06
3122,59,06:49:11
3123,58,06:49:16
3124,58,06:49:21
3125,57,06:49:26
3126,57,06:49:32
3127,58,06:49:37
3128,59,06:49:42
3129,59,06:49:52
3130,58,06:49:57
3131,57,06:50:02
3132,56,06:50:12
3133,61,06:50:17
3134,60,06:50:22
3135,56,06:50:27
3136,55,06:50:32
3137,57,06:50:37
3138,56,06:50:42
3139,55,06:50:47
3140,54,06:50:52
3141,53,06:50:57
3142,52,06:51:02
3143,53,06:51:07
3144,52,06:51:12
3145,53,06:51:22
3146,56,06:51:27
3147,57,06:51:37
3148,55,06:51:42
3149,54,06:51:47
3150,55,06:51:57
3151,57,06:52:02
3152,59,06:52:07
3153,59,06:52:14
3154,59,06:52:19
3155,57,06:52:24
3156,55,06:52:29
3157,57,06:52:34
3158,56,06:52:39
3159,55,06:52:54
3160,56,06:52:59
3161,57,06:53:04
3162,57,06:53:09
3163,57,06:53:19
3164,55,06:53:24
3165,57,06:53:29
3166,56,06:53:34
3167,55,06:53:44
3168,54,06:53:54
3169,53,06:53:59
3170,54,06:54:14
3171,53,06:54:19
3172,53,06:54:34
3173,54,06:54:39
3174,57,06:54:44
3175,57,06:54:49
3176,56,06:54:54
3177,56,06:54:59
3178,55,06:55:04
3179,55,06:55:09
3180,54,06:55:16
3181,53,06:55:21
3182,54,06:55:26
3183,55,06:55:31
3184,57,06:55:36
3185,57,06:55:41
3186,55,06:55:46
3187,54,06:55:51
3188,53,06:56:01
3189,55,06:56:06
3190,54,06:56:11
3191,53,06:56:16
3192,53,06:56:31
3193,53,06:56:36
3194,52,06:56:46
3195,51,06:56:51
3196,50,06:56:56
3197,49,06:57:01
3198,50,06:57:06
3199,49,06:57:11
3200,52,06:57:16
3201,55,06:57:21
3202,55,06:57:26
3203,54,06:57:31
3204,53,06:57:41
3205,53,06:57:46
3206,52,06:57:51
3207,53,06:57:57
3208,55,06:58:07
3209,58,06:58:12
3210,57,06:58:17
3211,56,06:58:22
3212,55,06:58:27
3213,54,06:58:42
3214,53,06:58:52
3215,55,06:58:57
3216,55,06:59:02
3217,55,06:59:07
3218,59,06:59:17
3219,58,06:59:27
3220,56,06:59:32
3221,55,06:59:37
3222,55,06:59:52
3223,55,06:59:57
3224,54,07:00:02
3225,56,07:00:07
3226,58,07:00:12
3227,59,07:00:17
3228,59,07:00:22
3229,60,07:00:32
3230,59,07:00:47
3231,57,07:00:52
3232,55,07:00:57
3233,54,07:01:02
3234,54,07:01:09
3235,53,07:01:14
3236,53,07:01:29
3237,52,07:01:34
3238,52,07:01:39
3239,55,07:01:54
3240,57,07:01:59
3241,57,07:02:14
3242,56,07:02:24
3243,56,07:02:29
3244,59,07:02:44
3245,59,07:02:59
3246,59,07:03:04
3247,60,07:03:09
3248,60,07:03:19
3249,59,07:03:29
3250,59,07:03:39
3251,60,07:03:44
3252,60,07:03:59
3253,60,07:04:14
3254,60,07:04:24
3255,60,07:04:39
3256,60,07:04:54
3257,60,07:05:09
3258,60,07:05:24
3259,60,07:05:29
3260,60,07:05:44
3261,60,07:05:46
3262,60,07:06:01
3263,60,07:06:06
3264,61,07:06:16
3265,61,07:06:21
3266,61,07:06:31
3267,62,07:06:41
3268,62,07:06:56
3269,63,07:07:06
3270,63,07:07:21
3271,63,07:07:36
3272,64,07:07:41
3273,65,07:07:46
3274,65,07:08:01
3275,65,07:08:16
3276,66,07:08:26
3277,68,07:08:36
3278,69,07:08:46
3279,70,07:08:51
3280,71,07:08:56
3281,72,07:09:11
3282,73,07:09:16
3283,75,07:09:21
3284,78,07:09:26
3285,79,07:09:41
3286,81,07:09:56
3287,82,07:10:01
3288,82,07:10:09
3289,82,07:10:14
3290,82,07:10:29
3291,82,07:10:44
3292,82,07:10:59
3293,83,07:11:09
3294,84,07:11:14
3295,84,07:11:29
3296,87,07:11:39
3297,87,07:11:54
3298,90,07:12:04
3299,90,07:12:09
3300,91,07:12:14
3301,92,07:12:19
3302,92,07:12:34
3303,93,07:12:44
3304,93,07:12:59
3305,93,07:13:14
3306,96,07:13:19
3307,96,07:13:34
3308,96,07:13:49
3309,96,07:14:04
3310,95,07:14:09
3311,94,07:14:19
3312,93,07:14:29
3313,92,07:14:34
3314,92,07:14:49
3315,92,07:14:51
3316,91,07:14:56
3317,91,07:15:11
3318,91,07:15:26
3319,91,07:15:41
3320,91,07:15:51
3321,91,07:16:06
3322,90,07:16:21
3323,90,07:16:31
3324,89,07:16:41
3325,85,07:16:46
3326,79,07:16:51
3327,78,07:16:56
3328,78,07:17:11
3329,77,07:17:16
3330,76,07:17:26
3331,69,07:17:31
3332,67,07:17:36
3333,67,07:17:51
3334,68,07:18:01
3335,70,07:18:06
3336,70,07:18:11
3337,69,07:18:16
3338,70,07:18:26
3339,70,07:18:41
3340,69,07:18:56
3341,68,07:19:01
3342,68,07:19:09
3343,68,07:19:14
3344,68,07:19:29
3345,68,07:19:44
3346,68,07:19:59
3347,69,07:20:04
3348,70,07:20:09
3349,71,07:20:14
3350,71,07:20:24
3351,73,07:20:34
3352,73,07:20:49
3353,72,07:20:54
3354,72,07:21:09
3355,74,07:21:14
3356,73,07:21:29
3357,72,07:21:34
3358,70,07:21:39
3359,69,07:21:44
3360,68,07:21:49
3361,68,07:22:04
3362,69,07:22:09
3363,73,07:22:19
3364,72,07:22:24
3365,72,07:22:39
3366,73,07:22:49
3367,74,07:22:59
3368,73,07:23:14
3369,73,07:23:16
3370,74,07:23:21
3371,74,07:23:36
3372,73,07:23:41
3373,72,07:23:56
3374,72,07:24:11
3375,73,07:24:21
3376,75,07:24:26
3377,74,07:24:41
3378,74,07:24:51
3379,74,07:24:56
3380,75,07:25:11
3381,77,07:25:16
3382,79,07:25:26
3383,79,07:25:41
3384,79,07:25:56
3385,78,07:26:11
3386,79,07:26:16
3387,79,07:26:31
3388,80,07:26:46
3389,79,07:26:51
3390,78,07:26:56
3391,78,07:27:11
3392,78,07:27:26
3393,79,07:27:31
3394,79,07:27:46
3395,79,07:27:56
3396,80,07:28:03
3397,79,07:28:13
3398,78,07:28:28
3399,77,07:28:33
3400,77,07:28:48
3401,78,07:28:53
3402,80,07:28:58
3403,82,07:29:03
3404,81,07:29:08
3405,83,07:29:18
3406,85,07:29:23
3407,86,07:29:33
3408,87,07:29:43
3409,88,07:29:58
3410,87,07:30:13
3411,88,07:30:18
3412,90,07:30:23
3413,92,07:30:28
3414,90,07:30:33
3415,91,07:30:38
3416,93,07:30:43
3417,94,07:30:48
3418,96,07:30:53
3419,97,07:31:03
3420,98,07:31:08
3421,97,07:31:13
3422,96,07:31:28
3423,96,07:31:30
3424,97,07:31:45
3425,98,07:31:50
3426,98,07:31:55
3427,101,07:32:00
3428,101,07:32:05
3429,102,07:32:10
3430,103,07:32:20
3431,103,07:32:35
3432,104,07:32:40
3433,106,07:32:45
3434,107,07:32:50
3435,108,07:33:05
3436,109,07:33:10
3437,111,07:33:20
3438,111,07:33:35
3439,111,07:33:50
3440,111,07:34:05
3441,111,07:34:20
3442,111,07:34:30
3443,111,07:34:45
3444,113,07:35:00
3445,113,07:35:15
3446,115,07:35:25
3447,115,07:35:40
3448,115,07:35:55
3449,115,07:36:10
3450,115,07:36:13
3451,114,07:36:23
3452,114,07:36:38
3453,114,07:36:53
3454,115,07:37:08
3455,116,07:37:18
3456,116,07:37:33
3457,115,07:37:43
3458,115,07:37:58
3459,114,07:38:03
3460,114,07:38:18
3461,114,07:38:33
3462,113,07:38:38
3463,114,07:38:43
3464,113,07:38:53
3465,111,07:38:58
3466,112,07:39:08
3467,111,07:39:23
3468,112,07:39:28
3469,115,07:39:33
3470,114,07:39:38
3471,115,07:39:48
3472,115,07:40:03
3473,116,07:40:08
3474,117,07:40:13
3475,116,07:40:28
3476,116,07:40:43
3477,116,07:40:45
3478,114,07:40:50
3479,115,07:41:05
3480,115,07:41:20
3481,114,07:41:35
3482,112,07:41:40
3483,113,07:41:50
3484,115,07:41:55
3485,110,07:42:10
3486,106,07:42:15
3487,105,07:42:20
3488,103,07:42:25
3489,103,07:42:40
3490,103,07:42:50
3491,102,07:43:00
3492,99,07:43:05
3493,93,07:43:10
3494,93,07:43:25
3495,92,07:43:30
3496,89,07:43:45
3497,87,07:43:50
3498,87,07:44:05
3499,86,07:44:20
3500,86,07:44:35
3501,86,07:44:40
3502,86,07:44:50
3503,86,07:45:05
3504,86,07:45:08
3505,83,07:45:18
3506,81,07:45:23
3507,79,07:45:33
3508,78,07:45:43
3509,77,07:45:48
3510,77,07:45:53
3511,76,07:45:58
3512,75,07:46:03
3513,74,07:46:08
3514,73,07:46:13
3515,73,07:46:28
3516,72,07:46:33
3517,71,07:46:43
3518,71,07:46:58
3519,72,07:47:03
3520,73,07:47:08
3521,75,07:47:13
3522,74,07:47:18
3523,73,07:47:23
3524,72,07:47:38
3525,72,07:47:53
3526,72,07:47:58
3527,73,07:48:03
3528,72,07:48:13
3529,71,07:48:23
3530,70,07:48:28
3531,69,07:48:35
3532,69,07:48:50
3533,70,07:49:00
3534,71,07:49:10
3535,70,07:49:15
3536,69,07:49:20
3537,70,07:49:25
3538,72,07:49:40
3539,72,07:49:45
3540,73,07:49:50
3541,73,07:50:05
3542,73,07:50:20
3543,73,07:50:35
3544,73,07:50:50
3545,74,07:50:55
3546,75,07:51:05
3547,76,07:51:10
3548,79,07:51:15
3549,84,07:51:20
3550,88,07:51:25
3551,90,07:51:30
3552,91,07:51:40
3553,92,07:51:45
3554,93,07:51:55
3555,95,07:52:00
3556,96,07:52:05
3557,97,07:52:10
3558,97,07:52:17
3559,96,07:52:27
3560,95,07:52:32
3561,94,07:52:37
3562,95,07:52:42
3563,94,07:52:47
3564,93,07:52:52
3565,94,07:52:57
3566,95,07:53:02
3567,98,07:53:07
3568,99,07:53:17
3569,99,07:53:32
3570,100,07:53:42
3571,100,07:53:57
3572,101,07:54:02
3573,102,07:54:07
3574,101,07:54:17
3575,101,07:54:22
3576,102,07:54:27
3577,103,07:54:37
3578,104,07:54:42
3579,107,07:54:47
3580,107,07:55:02
3581,102,07:55:17
3582,101,07:55:22
3583,95,07:55:27
3584,96,07:55:32
3585,96,07:55:38
3586,99,07:55:43
3587,100,07:55:53
3588,101,07:56:03
3589,102,07:56:13
3590,103,07:56:28
3591,103,07:56:43
3592,105,07:56:48
3593,106,07:56:58
3594,106,07:57:13
3595,107,07:57:18
3596,108,07:57:33
3597,109,07:57:38
3598,108,07:57:43
3599,108,07:57:48
3600,108,07:57:53
3601,109,07:58:08
3602,112,07:58:13
3603,110,07:58:23
3604,110,07:58:38
3605,111,07:58:43
3606,111,07:58:48
3607,111,07:59:03
3608,113,07:59:13
3609,113,07:59:18
3610,114,07:59:23
3611,116,07:59:28
3612,115,07:59:36
3613,113,07:59:41
3614,112,07:59:46
3615,114,07:59:51
3616,109,07:59:56
3617,110,08:00:06
3618,113,08:00:11
3619,114,08:00:16
3620,112,08:00:21
3621,114,08:00:36
3622,111,08:00:41
3623,114,08:00:46
3624,113,08:00:51
3625,112,08:01:01
3626,112,08:01:16
3627,111,08:01:26
3628,113,08:01:31
3629,116,08:01:36
3630,119,08:01:41
3631,118,08:01:51
3632,117,08:02:06
3633,118,08:02:16
3634,117,08:02:31
3635,116,08:02:36
3636,119,08:02:46
3637,121,08:03:01
3638,122,08:03:06
3639,122,08:03:13
3640,123,08:03:18
3641,121,08:03:28
3642,119,08:03:33
3643,120,08:03:38
3644,119,08:03:43
3645,120,08:03:48
3646,119,08:03:53
3647,120,08:04:03
3648,121,08:04:08
3649,122,08:04:13
3650,121,08:04:18
3651,120,08:04:33
3652,121,08:04:38
3653,120,08:04:48
3654,120,08:05:03
3655,117,08:05:08
3656,117,08:05:23
3657,118,08:05:28
3658,121,08:05:38
3659,120,08:05:48
3660,119,08:05:53
3661,116,08:06:08
3662,113,08:06:13
3663,114,08:06:18
3664,112,08:06:23
3665,114,08:06:28
3666,114,08:06:34
3667,111,08:06:49
3668,113,08:06:54
3669,112,08:07:04
3670,114,08:07:09
3671,116,08:07:19
3672,117,08:07:24
3673,118,08:07:29
3674,117,08:07:34
3675,116,08:07:39
3676,115,08:07:44
3677,112,08:07:49
3678,111,08:07:54
3679,110,08:08:04
3680,113,08:08:09
3681,108,08:08:14
3682,106,08:08:19
3683,108,08:08:24
3684,109,08:08:29
3685,111,08:08:34
3686,113,08:08:39
3687,114,08:08:49
3688,116,08:08:59
3689,118,08:09:09
3690,119,08:09:14
3691,117,08:09:19
3692,116,08:09:34
3693,116,08:09:36
3694,115,08:09:41
3695,115,08:09:56
3696,114,08:10:01
3697,116,08:10:11
3698,113,08:10:16
3699,111,08:10:26
3700,108,08:10:31
3701,107,08:10:36
3702,102,08:10:41
3703,99,08:10:46
3704,100,08:10:51
3705,97,08:10:56
3706,93,08:11:01
3707,92,08:11:06
3708,93,08:11:11
3709,95,08:11:16
3710,99,08:11:21
3711,100,08:11:26
3712,102,08:11:36
3713,104,08:11:41
3714,105,08:11:51
3715,106,08:12:06
3716,107,08:12:16
3717,109,08:12:26
3718,108,08:12:36
3719,110,08:12:51
3720,110,08:12:53
3721,112,08:13:03
3722,113,08:13:18
3723,115,08:13:23
3724,112,08:13:28
3725,109,08:13:33
3726,105,08:13:38
3727,102,08:13:43
3728,103,08:13:48
3729,104,08:13:58
3730,105,08:14:08
3731,104,08:14:13
3732,103,08:14:18
3733,104,08:14:23
3734,106,08:14:28
3735,104,08:14:33
3736,101,08:14:38
3737,102,08:14:48
3738,101,08:14:53
3739,102,08:14:58
3740,100,08:15:03
3741,98,08:15:08
3742,99,08:15:18
3743,101,08:15:23
3744,102,08:15:28
3745,103,08:15:33
3746,105,08:15:48
3747,105,08:15:49
3748,103,08:15:54
3749,105,08:16:04
3750,102,08:16:14
3751,102,08:16:19
3752,103,08:16:34
3753,104,08:16:39
3754,100,08:16:44
3755,103,08:16:49
3756,104,08:16:54
3757,105,08:16:59
3758,105,08:17:04
3759,106,08:17:09
3760,108,08:17:14
3761,106,08:17:19
3762,104,08:17:24
3763,105,08:17:29
3764,107,08:17:34
3765,111,08:17:39
3766,113,08:17:44
3767,115,08:17:49
3768,114,08:17:54
3769,111,08:17:59
3770,109,08:18:04
3771,112,08:18:09
3772,113,08:18:14
3773,108,08:18:19
3774,109,08:18:26
3775,112,08:18:36
3776,110,08:18:46
3777,107,08:18:51
3778,107,08:18:56
3779,106,08:19:01
3780,108,08:19:06
3781,111,08:19:11
3782,110,08:19:16
3783,106,08:19:21
3784,105,08:19:26
3785,105,08:19:41
3786,106,08:19:51
3787,106,08:20:06
3788,106,08:20:21
3789,104,08:20:26
3790,99,08:20:31
3791,103,08:20:36
3792,104,08:20:41
3793,102,08:20:51
3794,99,08:20:56
3795,98,08:21:11
3796,99,08:21:16
3797,100,08:21:21
3798,99,08:21:31
3799,94,08:21:36
3800,90,08:21:41
3801,87,08:21:47
3802,89,08:21:52
3803,87,08:21:57
3804,86,08:22:07
3805,87,08:22:17
3806,89,08:22:22
3807,91,08:22:27
3808,93,08:22:32
3809,98,08:22:42
3810,99,08:22:47
3811,102,08:22:57
3812,97,08:23:02
3813,96,08:23:07
3814,99,08:23:12
3815,99,08:23:27
3816,100,08:23:32
3817,101,08:23:37
3818,102,08:23:42
3819,103,08:23:47
3820,103,08:24:02
3821,99,08:24:07
3822,98,08:24:12
3823,100,08:24:22
3824,103,08:24:27
3825,104,08:24:32
3826,106,08:24:37
3827,109,08:24:42
3828,113,08:24:49
3829,114,08:24:54
3830,116,08:24:59
3831,117,08:25:04
3832,114,08:25:09
3833,115,08:25:14
3834,116,08:25:19
3835,117,08:25:24
3836,116,08:25:29
3837,115,08:25:34
3838,116,08:25:49
3839,117,08:25:54
3840,119,08:25:59
3841,116,08:26:04
3842,110,08:26:09
3843,106,08:26:14
3844,107,08:26:19
3845,108,08:26:24
3846,108,08:26:39
3847,107,08:26:54
3848,109,08:26:59
3849,111,08:27:09
3850,110,08:27:19
3851,111,08:27:24
3852,113,08:27:29
3853,114,08:27:34
3854,111,08:27:39
3855,108,08:27:46
3856,110,08:27:56
3857,110,08:28:11
3858,110,08:28:26
3859,106,08:28:36
3860,106,08:28:51
3861,107,08:28:56
3862,108,08:29:01
3863,109,08:29:11
3864,111,08:29:16
3865,112,08:29:21
3866,107,08:29:26
3867,106,08:29:41
3868,102,08:29:46
3869,97,08:29:51
3870,96,08:29:56
3871,98,08:30:01
3872,99,08:30:06
3873,94,08:30:11
3874,95,08:30:16
3875,97,08:30:21
3876,101,08:30:26
3877,102,08:30:31
3878,103,08:30:36
3879,100,08:30:41
3880,101,08:30:51
3881,97,08:30:56
3882,95,08:31:02
3883,91,08:31:12
3884,88,08:31:17
3885,89,08:31:22
3886,89,08:31:27
3887,91,08:31:32
3888,92,08:31:42
3889,93,08:31:47
3890,96,08:31:52
3891,99,08:31:57
3892,102,08:32:02
3893,104,08:32:07
3894,105,08:32:12
3895,105,08:32:27
3896,105,08:32:42
3897,105,08:32:57
3898,107,08:33:02
3899,109,08:33:12
3900,110,08:33:17
